GENERAZIONE,MAX,MEDIA,VARIANZA
9820,122,43,1263,
9821,122,54,1466,
9822,122,72,1597,
9823,122,89,1165,
9824,122,93,857,
9825,122,100,511,
9826,122,104,313,
9827,122,108,230,
9828,122,111,145,
9829,122,112,116,
9830,122,113,87,
9831,122,117,57,
9832,122,117,63,
9833,122,118,40,
9834,122,118,32,
9835,122,119,22,
9836,122,119,19,
9837,122,119,20,
9838,122,119,21,
9839,122,119,19,
9840,122,120,10,
9841,122,120,9,
9842,122,121,7,
9843,122,121,5,
9844,122,121,4,
9845,122,121,4,
9846,122,121,2,
9847,122,121,2,
9848,122,121,2,
9849,122,121,0,
9850,122,121,0,
9851,122,35,946,
9852,122,39,744,
9853,122,46,746,
9854,122,51,654,
9855,122,57,660,
9856,122,64,709,
9857,122,72,535,
9858,122,76,438,
9859,113,81,384,
9860,112,82,358,
9861,114,87,295,
9862,113,90,233,
9863,119,92,186,
9864,113,94,163,
9865,114,97,121,
9866,113,99,98,
9867,116,99,128,
9868,122,102,85,
9869,120,102,67,
9870,120,105,41,
9871,121,107,41,
9872,122,107,42,
9873,122,108,40,
9874,122,109,48,
9875,122,112,41,
9876,122,113,36,
9877,122,113,32,
9878,122,114,32,
9879,122,115,30,
9880,122,116,24,
9881,122,117,19,
9882,122,117,16,
9883,122,118,14,
9884,122,118,10,
9885,122,119,9,
9886,122,119,9,
9887,122,120,8,
9888,122,120,4,
9889,122,121,3,
9890,122,121,1,
9891,122,121,0,
9892,122,121,1,
9893,122,121,1,
9894,122,121,0,
9895,122,121,0,
9896,122,35,950,
9897,122,42,1086,
9898,122,54,1372,
9899,122,68,1317,
9900,122,82,1094,
9901,122,91,875,
9902,122,101,598,
9903,122,109,286,
9904,122,112,249,
9905,122,114,164,
9906,122,115,117,
9907,122,116,122,
9908,122,118,66,
9909,122,119,33,
9910,122,119,27,
9911,122,120,9,
9912,122,120,8,
9913,122,120,7,
9914,122,121,5,
9915,122,121,8,
9916,122,121,7,
9917,122,121,4,
9918,122,121,0,
9919,122,121,0,
9920,122,35,959,
9921,122,41,1027,
9922,122,48,899,
9923,122,56,776,
9924,122,61,766,
9925,122,64,566,
9926,114,72,440,
9927,119,77,336,
9928,113,81,237,
9929,113,84,196,
9930,114,86,170,
9931,114,90,133,
9932,115,92,157,
9933,115,94,180,
9934,119,99,161,
9935,119,100,169,
9936,119,102,154,
9937,122,103,149,
9938,122,106,89,
9939,122,109,67,
9940,122,111,65,
9941,122,112,59,
9942,122,113,62,
9943,122,115,35,
9944,122,115,37,
9945,122,117,31,
9946,122,117,32,
9947,122,118,26,
9948,122,119,24,
9949,122,120,10,
9950,122,120,10,
9951,122,121,3,
9952,122,121,2,
9953,122,121,2,
9954,122,121,1,
9955,122,121,1,
9956,122,121,1,
9957,122,121,1,
9958,122,121,1,
9959,122,121,1,
9960,122,121,1,
9961,122,121,1,
9962,122,121,1,
9963,122,121,1,
9964,122,121,1,
9965,122,121,1,
9966,122,121,0,
9967,122,121,0,
9968,122,35,948,
9969,122,39,914,
9970,122,47,1004,
9971,122,52,847,
9972,122,61,887,
9973,122,70,698,
9974,122,75,564,
9975,122,81,397,
9976,114,87,258,
9977,119,91,212,
9978,122,93,183,
9979,122,98,118,
9980,122,102,88,
9981,122,105,82,
9982,122,107,87,
9983,122,109,70,
9984,122,111,69,
9985,122,114,38,
9986,122,115,38,
9987,122,116,36,
9988,122,116,44,
9989,122,117,38,
9990,122,118,20,
9991,122,120,9,
9992,122,120,8,
9993,122,120,5,
9994,122,121,2,
9995,122,121,2,
9996,122,121,0,
9997,122,121,0,
9998,122,36,935,
9999,122,42,1018,
10000,122,50,1065,
